file_path,machine_id,label,label_name,duration,sample_rate,number_of_samples
D:\pump\id_02\normal\00000388.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000723.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000625.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000788.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000005.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000304.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000575.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000927.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_02\abnormal\00000048.wav,id_02,1,abnormal,10.0,16000,160000
D:\pump\id_04\normal\00000224.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000450.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000143.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000164.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000529.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000592.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000405.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000259.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_00\abnormal\00000041.wav,id_00,1,abnormal,10.0,16000,160000
D:\pump\id_06\normal\00000876.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_02\abnormal\00000102.wav,id_02,1,abnormal,10.0,16000,160000
D:\pump\id_04\normal\00000008.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000289.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_04\abnormal\00000052.wav,id_04,1,abnormal,10.0,16000,160000
D:\pump\id_04\normal\00000297.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_04\abnormal\00000082.wav,id_04,1,abnormal,10.0,16000,160000
D:\pump\id_02\normal\00000626.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000055.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000338.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000634.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000276.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000625.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_00\abnormal\00000124.wav,id_00,1,abnormal,10.0,16000,160000
D:\pump\id_02\abnormal\00000005.wav,id_02,1,abnormal,10.0,16000,160000
D:\pump\id_02\normal\00000038.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000369.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000732.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000243.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000242.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000411.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000322.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000752.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000398.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000690.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000518.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000514.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000617.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000250.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000559.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000478.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000652.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000452.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000905.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000053.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000906.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000524.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000611.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000394.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000711.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000692.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000139.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000092.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000869.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000348.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000833.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000516.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000224.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000032.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_02\abnormal\00000091.wav,id_02,1,abnormal,10.0,16000,160000
D:\pump\id_04\normal\00000242.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000674.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000302.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000994.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000579.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000796.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000932.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000348.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000052.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000163.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000813.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000223.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000596.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000739.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000608.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000009.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000309.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000477.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000747.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000714.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000198.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000494.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000444.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000275.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000445.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_06\abnormal\00000002.wav,id_06,1,abnormal,10.0,16000,160000
D:\pump\id_02\normal\00000333.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000329.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000349.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_04\abnormal\00000086.wav,id_04,1,abnormal,10.0,16000,160000
D:\pump\id_00\normal\00000651.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000068.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000176.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_06\abnormal\00000027.wav,id_06,1,abnormal,10.0,16000,160000
D:\pump\id_02\normal\00000964.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000708.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000244.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000534.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000314.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000473.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000490.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000004.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000040.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000169.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000825.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000711.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000914.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000202.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000794.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000294.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000239.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00001030.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000256.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000377.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000649.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000817.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000503.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_06\abnormal\00000005.wav,id_06,1,abnormal,10.0,16000,160000
D:\pump\id_00\normal\00000375.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000600.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000863.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000002.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000408.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_00\abnormal\00000003.wav,id_00,1,abnormal,10.0,16000,160000
D:\pump\id_02\normal\00000794.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000271.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000659.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000272.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000366.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000595.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000922.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000886.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000392.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000581.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000656.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000394.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000456.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000799.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000071.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000179.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000715.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000088.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000999.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000082.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000653.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000705.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_02\abnormal\00000076.wav,id_02,1,abnormal,10.0,16000,160000
D:\pump\id_06\normal\00000530.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000371.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000051.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_06\abnormal\00000044.wav,id_06,1,abnormal,10.0,16000,160000
D:\pump\id_04\normal\00000434.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000414.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000022.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000675.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000537.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000478.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000413.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_06\abnormal\00000049.wav,id_06,1,abnormal,10.0,16000,160000
D:\pump\id_00\normal\00000786.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000264.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000638.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000089.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000581.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000442.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000432.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000439.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000167.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000972.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_04\abnormal\00000030.wav,id_04,1,abnormal,10.0,16000,160000
D:\pump\id_06\abnormal\00000050.wav,id_06,1,abnormal,10.0,16000,160000
D:\pump\id_00\normal\00000859.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000111.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000378.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000615.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000269.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000192.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_00\abnormal\00000137.wav,id_00,1,abnormal,10.0,16000,160000
D:\pump\id_02\normal\00000572.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000740.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000236.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000550.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000297.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000056.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000512.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000521.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000677.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000426.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000433.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000931.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000463.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000451.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000218.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000698.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000001.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000537.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000698.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000088.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000289.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000086.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000655.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000019.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000097.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000684.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00001013.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000683.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000521.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000337.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_04\abnormal\00000077.wav,id_04,1,abnormal,10.0,16000,160000
D:\pump\id_06\normal\00000033.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000095.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000045.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000048.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000938.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000443.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000754.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000286.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000246.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000081.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000150.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000010.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000928.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000759.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000142.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000697.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000261.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000962.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_00\abnormal\00000139.wav,id_00,1,abnormal,10.0,16000,160000
D:\pump\id_02\normal\00000293.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_04\abnormal\00000033.wav,id_04,1,abnormal,10.0,16000,160000
D:\pump\id_06\normal\00000118.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_06\abnormal\00000051.wav,id_06,1,abnormal,10.0,16000,160000
D:\pump\id_02\abnormal\00000057.wav,id_02,1,abnormal,10.0,16000,160000
D:\pump\id_00\normal\00000333.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_06\abnormal\00000007.wav,id_06,1,abnormal,10.0,16000,160000
D:\pump\id_00\normal\00000863.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000519.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000462.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000169.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_06\abnormal\00000011.wav,id_06,1,abnormal,10.0,16000,160000
D:\pump\id_04\normal\00000145.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000677.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000909.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_00\abnormal\00000052.wav,id_00,1,abnormal,10.0,16000,160000
D:\pump\id_06\abnormal\00000071.wav,id_06,1,abnormal,10.0,16000,160000
D:\pump\id_00\normal\00000355.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000820.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_02\abnormal\00000030.wav,id_02,1,abnormal,10.0,16000,160000
D:\pump\id_02\normal\00000548.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000522.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000551.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000671.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000264.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000205.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000392.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000936.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000215.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000009.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000362.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000943.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00001011.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000252.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000193.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000368.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000732.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000328.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000173.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000045.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000422.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000459.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000305.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000583.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000170.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000750.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000966.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000451.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000682.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000029.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000211.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000797.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000185.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000689.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000524.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000240.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000908.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000589.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000162.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000493.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000244.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_04\abnormal\00000092.wav,id_04,1,abnormal,10.0,16000,160000
D:\pump\id_04\normal\00000401.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000602.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000018.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_04\abnormal\00000034.wav,id_04,1,abnormal,10.0,16000,160000
D:\pump\id_04\normal\00000267.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000064.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000338.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000610.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_06\abnormal\00000097.wav,id_06,1,abnormal,10.0,16000,160000
D:\pump\id_00\abnormal\00000127.wav,id_00,1,abnormal,10.0,16000,160000
D:\pump\id_06\normal\00000804.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000394.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000391.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000047.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000215.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000807.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000833.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_02\abnormal\00000016.wav,id_02,1,abnormal,10.0,16000,160000
D:\pump\id_06\normal\00000255.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000460.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_02\abnormal\00000018.wav,id_02,1,abnormal,10.0,16000,160000
D:\pump\id_02\abnormal\00000052.wav,id_02,1,abnormal,10.0,16000,160000
D:\pump\id_00\normal\00000350.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000299.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000318.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_00\abnormal\00000113.wav,id_00,1,abnormal,10.0,16000,160000
D:\pump\id_00\normal\00000531.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000357.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_00\abnormal\00000086.wav,id_00,1,abnormal,10.0,16000,160000
D:\pump\id_06\normal\00001028.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000972.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000033.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000504.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000983.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000019.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000397.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000532.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000642.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_04\normal\00000111.wav,id_04,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000314.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000987.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000074.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000422.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000056.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_06\abnormal\00000024.wav,id_06,1,abnormal,10.0,16000,160000
D:\pump\id_02\normal\00000749.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00001004.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000090.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_00\abnormal\00000123.wav,id_00,1,abnormal,10.0,16000,160000
D:\pump\id_00\normal\00000900.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000873.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_02\normal\00000997.wav,id_02,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000731.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_06\normal\00000298.wav,id_06,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000913.wav,id_00,0,normal,10.0,16000,160000
D:\pump\id_00\normal\00000687.wav,id_00,0,normal,10.0,16000,160000
