file_path,machine_id,held_out_eval_machine,true_label,reconstruction_mse,val_threshold_95,predicted_label
D:\pump\id_04\normal\00000092.wav,id_04,id_04,0,0.193317,0.152743,1
D:\pump\id_04\normal\00000093.wav,id_04,id_04,0,0.191681,0.152743,1
D:\pump\id_04\normal\00000094.wav,id_04,id_04,0,0.229888,0.152743,1
D:\pump\id_04\normal\00000095.wav,id_04,id_04,0,0.23349,0.152743,1
D:\pump\id_04\normal\00000096.wav,id_04,id_04,0,0.22714,0.152743,1
D:\pump\id_04\normal\00000097.wav,id_04,id_04,0,0.244301,0.152743,1
D:\pump\id_04\normal\00000098.wav,id_04,id_04,0,0.179936,0.152743,1
D:\pump\id_04\normal\00000099.wav,id_04,id_04,0,0.218689,0.152743,1
D:\pump\id_04\normal\00000100.wav,id_04,id_04,0,0.209892,0.152743,1
D:\pump\id_04\normal\00000101.wav,id_04,id_04,0,0.219408,0.152743,1
D:\pump\id_04\normal\00000102.wav,id_04,id_04,0,0.172837,0.152743,1
D:\pump\id_04\normal\00000103.wav,id_04,id_04,0,0.204221,0.152743,1
D:\pump\id_04\normal\00000104.wav,id_04,id_04,0,0.203209,0.152743,1
D:\pump\id_04\normal\00000105.wav,id_04,id_04,0,0.185843,0.152743,1
D:\pump\id_04\normal\00000106.wav,id_04,id_04,0,0.163767,0.152743,1
D:\pump\id_04\normal\00000107.wav,id_04,id_04,0,0.169272,0.152743,1
D:\pump\id_04\normal\00000108.wav,id_04,id_04,0,0.156319,0.152743,1
D:\pump\id_04\normal\00000109.wav,id_04,id_04,0,0.182803,0.152743,1
D:\pump\id_04\normal\00000110.wav,id_04,id_04,0,0.203462,0.152743,1
D:\pump\id_04\normal\00000111.wav,id_04,id_04,0,0.170451,0.152743,1
D:\pump\id_04\normal\00000112.wav,id_04,id_04,0,0.182173,0.152743,1
D:\pump\id_04\normal\00000113.wav,id_04,id_04,0,0.210554,0.152743,1
D:\pump\id_04\normal\00000114.wav,id_04,id_04,0,0.197016,0.152743,1
D:\pump\id_04\normal\00000115.wav,id_04,id_04,0,0.203591,0.152743,1
D:\pump\id_04\normal\00000116.wav,id_04,id_04,0,0.187834,0.152743,1
D:\pump\id_04\normal\00000117.wav,id_04,id_04,0,0.168164,0.152743,1
D:\pump\id_04\normal\00000118.wav,id_04,id_04,0,0.171824,0.152743,1
D:\pump\id_04\normal\00000119.wav,id_04,id_04,0,0.188796,0.152743,1
D:\pump\id_04\normal\00000120.wav,id_04,id_04,0,0.202635,0.152743,1
D:\pump\id_04\normal\00000121.wav,id_04,id_04,0,0.170923,0.152743,1
D:\pump\id_04\normal\00000122.wav,id_04,id_04,0,0.179543,0.152743,1
D:\pump\id_04\normal\00000123.wav,id_04,id_04,0,0.182906,0.152743,1
D:\pump\id_04\normal\00000124.wav,id_04,id_04,0,0.209506,0.152743,1
D:\pump\id_04\normal\00000125.wav,id_04,id_04,0,0.181861,0.152743,1
D:\pump\id_04\normal\00000126.wav,id_04,id_04,0,0.189763,0.152743,1
D:\pump\id_04\normal\00000127.wav,id_04,id_04,0,0.182616,0.152743,1
D:\pump\id_04\normal\00000128.wav,id_04,id_04,0,0.260419,0.152743,1
D:\pump\id_04\normal\00000129.wav,id_04,id_04,0,0.189571,0.152743,1
D:\pump\id_04\normal\00000130.wav,id_04,id_04,0,0.177865,0.152743,1
D:\pump\id_04\normal\00000131.wav,id_04,id_04,0,0.25827,0.152743,1
D:\pump\id_04\normal\00000132.wav,id_04,id_04,0,0.198825,0.152743,1
D:\pump\id_04\normal\00000133.wav,id_04,id_04,0,0.176696,0.152743,1
D:\pump\id_04\normal\00000134.wav,id_04,id_04,0,0.167324,0.152743,1
D:\pump\id_04\normal\00000135.wav,id_04,id_04,0,0.169167,0.152743,1
D:\pump\id_04\normal\00000136.wav,id_04,id_04,0,0.187671,0.152743,1
D:\pump\id_04\normal\00000137.wav,id_04,id_04,0,0.196372,0.152743,1
D:\pump\id_04\normal\00000138.wav,id_04,id_04,0,0.174124,0.152743,1
D:\pump\id_04\normal\00000139.wav,id_04,id_04,0,0.182231,0.152743,1
D:\pump\id_04\normal\00000140.wav,id_04,id_04,0,0.209105,0.152743,1
D:\pump\id_04\normal\00000141.wav,id_04,id_04,0,0.19121,0.152743,1
D:\pump\id_04\normal\00000142.wav,id_04,id_04,0,0.202309,0.152743,1
D:\pump\id_04\normal\00000143.wav,id_04,id_04,0,0.198363,0.152743,1
D:\pump\id_04\normal\00000144.wav,id_04,id_04,0,0.173793,0.152743,1
D:\pump\id_04\normal\00000145.wav,id_04,id_04,0,0.166277,0.152743,1
D:\pump\id_04\normal\00000146.wav,id_04,id_04,0,0.179746,0.152743,1
D:\pump\id_04\normal\00000147.wav,id_04,id_04,0,0.170824,0.152743,1
D:\pump\id_04\normal\00000148.wav,id_04,id_04,0,0.238293,0.152743,1
D:\pump\id_04\normal\00000149.wav,id_04,id_04,0,0.169799,0.152743,1
D:\pump\id_04\normal\00000150.wav,id_04,id_04,0,0.17559,0.152743,1
D:\pump\id_04\normal\00000151.wav,id_04,id_04,0,0.170653,0.152743,1
D:\pump\id_04\normal\00000152.wav,id_04,id_04,0,0.233679,0.152743,1
D:\pump\id_04\normal\00000153.wav,id_04,id_04,0,0.157422,0.152743,1
D:\pump\id_04\normal\00000154.wav,id_04,id_04,0,0.218307,0.152743,1
D:\pump\id_04\normal\00000155.wav,id_04,id_04,0,0.200449,0.152743,1
D:\pump\id_04\normal\00000156.wav,id_04,id_04,0,0.205765,0.152743,1
D:\pump\id_04\normal\00000157.wav,id_04,id_04,0,0.197633,0.152743,1
D:\pump\id_04\normal\00000158.wav,id_04,id_04,0,0.210088,0.152743,1
D:\pump\id_04\normal\00000159.wav,id_04,id_04,0,0.201419,0.152743,1
D:\pump\id_04\normal\00000160.wav,id_04,id_04,0,0.197719,0.152743,1
D:\pump\id_04\normal\00000161.wav,id_04,id_04,0,0.200704,0.152743,1
D:\pump\id_04\normal\00000162.wav,id_04,id_04,0,0.159212,0.152743,1
D:\pump\id_04\normal\00000163.wav,id_04,id_04,0,0.217978,0.152743,1
D:\pump\id_04\normal\00000164.wav,id_04,id_04,0,0.175275,0.152743,1
D:\pump\id_04\normal\00000165.wav,id_04,id_04,0,0.18697,0.152743,1
D:\pump\id_04\normal\00000166.wav,id_04,id_04,0,0.232915,0.152743,1
D:\pump\id_04\normal\00000167.wav,id_04,id_04,0,0.218399,0.152743,1
D:\pump\id_04\normal\00000168.wav,id_04,id_04,0,0.209415,0.152743,1
D:\pump\id_04\normal\00000169.wav,id_04,id_04,0,0.172054,0.152743,1
D:\pump\id_04\normal\00000170.wav,id_04,id_04,0,0.18407,0.152743,1
D:\pump\id_04\normal\00000171.wav,id_04,id_04,0,0.182716,0.152743,1
D:\pump\id_04\normal\00000172.wav,id_04,id_04,0,0.195814,0.152743,1
D:\pump\id_04\normal\00000173.wav,id_04,id_04,0,0.200781,0.152743,1
D:\pump\id_04\normal\00000174.wav,id_04,id_04,0,0.179717,0.152743,1
D:\pump\id_04\normal\00000175.wav,id_04,id_04,0,0.171361,0.152743,1
D:\pump\id_04\normal\00000176.wav,id_04,id_04,0,0.193013,0.152743,1
D:\pump\id_04\normal\00000177.wav,id_04,id_04,0,0.18149,0.152743,1
D:\pump\id_04\normal\00000178.wav,id_04,id_04,0,0.192743,0.152743,1
D:\pump\id_04\normal\00000179.wav,id_04,id_04,0,0.157883,0.152743,1
D:\pump\id_04\normal\00000180.wav,id_04,id_04,0,0.17476,0.152743,1
D:\pump\id_04\normal\00000181.wav,id_04,id_04,0,0.171299,0.152743,1
D:\pump\id_04\normal\00000182.wav,id_04,id_04,0,0.215183,0.152743,1
D:\pump\id_04\normal\00000183.wav,id_04,id_04,0,0.185773,0.152743,1
D:\pump\id_04\normal\00000184.wav,id_04,id_04,0,0.182835,0.152743,1
D:\pump\id_04\normal\00000185.wav,id_04,id_04,0,0.171117,0.152743,1
D:\pump\id_04\normal\00000186.wav,id_04,id_04,0,0.211436,0.152743,1
D:\pump\id_04\normal\00000187.wav,id_04,id_04,0,0.205709,0.152743,1
D:\pump\id_04\normal\00000188.wav,id_04,id_04,0,0.222948,0.152743,1
D:\pump\id_04\normal\00000189.wav,id_04,id_04,0,0.191701,0.152743,1
D:\pump\id_04\normal\00000190.wav,id_04,id_04,0,0.196481,0.152743,1
D:\pump\id_04\normal\00000191.wav,id_04,id_04,0,0.207251,0.152743,1
D:\pump\id_04\normal\00000192.wav,id_04,id_04,0,0.174609,0.152743,1
D:\pump\id_04\normal\00000193.wav,id_04,id_04,0,0.172378,0.152743,1
D:\pump\id_04\normal\00000194.wav,id_04,id_04,0,0.194388,0.152743,1
D:\pump\id_04\normal\00000195.wav,id_04,id_04,0,0.222963,0.152743,1
D:\pump\id_04\normal\00000196.wav,id_04,id_04,0,0.176575,0.152743,1
D:\pump\id_04\normal\00000197.wav,id_04,id_04,0,0.212222,0.152743,1
D:\pump\id_04\normal\00000198.wav,id_04,id_04,0,0.20627,0.152743,1
D:\pump\id_04\normal\00000199.wav,id_04,id_04,0,0.163386,0.152743,1
D:\pump\id_04\normal\00000200.wav,id_04,id_04,0,0.182855,0.152743,1
D:\pump\id_04\normal\00000201.wav,id_04,id_04,0,0.19853,0.152743,1
D:\pump\id_04\normal\00000202.wav,id_04,id_04,0,0.187433,0.152743,1
D:\pump\id_04\normal\00000203.wav,id_04,id_04,0,0.209954,0.152743,1
D:\pump\id_04\normal\00000204.wav,id_04,id_04,0,0.186381,0.152743,1
D:\pump\id_04\normal\00000205.wav,id_04,id_04,0,0.194864,0.152743,1
D:\pump\id_04\normal\00000206.wav,id_04,id_04,0,0.205327,0.152743,1
D:\pump\id_04\normal\00000207.wav,id_04,id_04,0,0.159857,0.152743,1
D:\pump\id_04\normal\00000208.wav,id_04,id_04,0,0.200713,0.152743,1
D:\pump\id_04\normal\00000209.wav,id_04,id_04,0,0.172802,0.152743,1
D:\pump\id_04\normal\00000210.wav,id_04,id_04,0,0.181585,0.152743,1
D:\pump\id_04\normal\00000211.wav,id_04,id_04,0,0.176447,0.152743,1
D:\pump\id_04\normal\00000212.wav,id_04,id_04,0,0.191419,0.152743,1
D:\pump\id_04\normal\00000213.wav,id_04,id_04,0,0.177122,0.152743,1
D:\pump\id_04\normal\00000214.wav,id_04,id_04,0,0.150644,0.152743,0
D:\pump\id_04\normal\00000215.wav,id_04,id_04,0,0.209581,0.152743,1
D:\pump\id_04\normal\00000216.wav,id_04,id_04,0,0.211279,0.152743,1
D:\pump\id_04\normal\00000217.wav,id_04,id_04,0,0.147016,0.152743,0
D:\pump\id_04\normal\00000218.wav,id_04,id_04,0,0.175858,0.152743,1
D:\pump\id_04\normal\00000219.wav,id_04,id_04,0,0.153389,0.152743,1
D:\pump\id_04\normal\00000220.wav,id_04,id_04,0,0.173271,0.152743,1
D:\pump\id_04\normal\00000221.wav,id_04,id_04,0,0.199236,0.152743,1
D:\pump\id_04\normal\00000222.wav,id_04,id_04,0,0.159353,0.152743,1
D:\pump\id_04\normal\00000223.wav,id_04,id_04,0,0.153504,0.152743,1
D:\pump\id_04\normal\00000224.wav,id_04,id_04,0,0.223931,0.152743,1
D:\pump\id_04\normal\00000225.wav,id_04,id_04,0,0.179093,0.152743,1
D:\pump\id_04\normal\00000226.wav,id_04,id_04,0,0.185179,0.152743,1
D:\pump\id_04\normal\00000227.wav,id_04,id_04,0,0.183974,0.152743,1
D:\pump\id_04\normal\00000228.wav,id_04,id_04,0,0.208412,0.152743,1
D:\pump\id_04\normal\00000229.wav,id_04,id_04,0,0.18693,0.152743,1
D:\pump\id_04\normal\00000230.wav,id_04,id_04,0,0.183507,0.152743,1
D:\pump\id_04\normal\00000231.wav,id_04,id_04,0,0.178029,0.152743,1
D:\pump\id_04\normal\00000232.wav,id_04,id_04,0,0.184249,0.152743,1
D:\pump\id_04\normal\00000233.wav,id_04,id_04,0,0.190167,0.152743,1
D:\pump\id_04\normal\00000234.wav,id_04,id_04,0,0.170041,0.152743,1
D:\pump\id_04\normal\00000235.wav,id_04,id_04,0,0.234469,0.152743,1
D:\pump\id_04\normal\00000236.wav,id_04,id_04,0,0.177303,0.152743,1
D:\pump\id_04\normal\00000237.wav,id_04,id_04,0,0.157096,0.152743,1
D:\pump\id_04\normal\00000238.wav,id_04,id_04,0,0.156125,0.152743,1
D:\pump\id_04\normal\00000239.wav,id_04,id_04,0,0.171214,0.152743,1
D:\pump\id_04\normal\00000240.wav,id_04,id_04,0,0.188883,0.152743,1
D:\pump\id_04\normal\00000241.wav,id_04,id_04,0,0.177221,0.152743,1
D:\pump\id_04\normal\00000242.wav,id_04,id_04,0,0.167564,0.152743,1
D:\pump\id_04\normal\00000243.wav,id_04,id_04,0,0.211963,0.152743,1
D:\pump\id_04\normal\00000244.wav,id_04,id_04,0,0.165777,0.152743,1
D:\pump\id_04\normal\00000245.wav,id_04,id_04,0,0.197193,0.152743,1
D:\pump\id_04\normal\00000246.wav,id_04,id_04,0,0.18276,0.152743,1
D:\pump\id_04\normal\00000247.wav,id_04,id_04,0,0.206801,0.152743,1
D:\pump\id_04\normal\00000248.wav,id_04,id_04,0,0.210699,0.152743,1
D:\pump\id_04\normal\00000249.wav,id_04,id_04,0,0.182052,0.152743,1
D:\pump\id_04\normal\00000250.wav,id_04,id_04,0,0.189536,0.152743,1
D:\pump\id_04\normal\00000251.wav,id_04,id_04,0,0.160166,0.152743,1
D:\pump\id_04\normal\00000252.wav,id_04,id_04,0,0.156238,0.152743,1
D:\pump\id_04\normal\00000253.wav,id_04,id_04,0,0.186165,0.152743,1
D:\pump\id_04\normal\00000254.wav,id_04,id_04,0,0.194118,0.152743,1
D:\pump\id_04\normal\00000255.wav,id_04,id_04,0,0.16583,0.152743,1
D:\pump\id_04\normal\00000256.wav,id_04,id_04,0,0.187486,0.152743,1
D:\pump\id_04\normal\00000257.wav,id_04,id_04,0,0.208693,0.152743,1
D:\pump\id_04\normal\00000258.wav,id_04,id_04,0,0.178023,0.152743,1
D:\pump\id_04\normal\00000259.wav,id_04,id_04,0,0.162605,0.152743,1
D:\pump\id_04\normal\00000260.wav,id_04,id_04,0,0.180494,0.152743,1
D:\pump\id_04\normal\00000261.wav,id_04,id_04,0,0.217887,0.152743,1
D:\pump\id_04\normal\00000262.wav,id_04,id_04,0,0.206741,0.152743,1
D:\pump\id_04\normal\00000263.wav,id_04,id_04,0,0.206279,0.152743,1
D:\pump\id_04\normal\00000264.wav,id_04,id_04,0,0.165123,0.152743,1
D:\pump\id_04\normal\00000265.wav,id_04,id_04,0,0.165578,0.152743,1
D:\pump\id_04\normal\00000266.wav,id_04,id_04,0,0.190617,0.152743,1
D:\pump\id_04\normal\00000267.wav,id_04,id_04,0,0.183837,0.152743,1
D:\pump\id_04\normal\00000268.wav,id_04,id_04,0,0.171531,0.152743,1
D:\pump\id_04\normal\00000269.wav,id_04,id_04,0,0.177454,0.152743,1
D:\pump\id_04\normal\00000270.wav,id_04,id_04,0,0.201719,0.152743,1
D:\pump\id_04\normal\00000271.wav,id_04,id_04,0,0.197699,0.152743,1
D:\pump\id_04\normal\00000272.wav,id_04,id_04,0,0.206101,0.152743,1
D:\pump\id_04\normal\00000273.wav,id_04,id_04,0,0.18873,0.152743,1
D:\pump\id_04\normal\00000274.wav,id_04,id_04,0,0.199973,0.152743,1
D:\pump\id_04\normal\00000275.wav,id_04,id_04,0,0.196048,0.152743,1
D:\pump\id_04\normal\00000276.wav,id_04,id_04,0,0.206118,0.152743,1
D:\pump\id_04\normal\00000277.wav,id_04,id_04,0,0.183867,0.152743,1
D:\pump\id_04\normal\00000278.wav,id_04,id_04,0,0.169745,0.152743,1
D:\pump\id_04\normal\00000279.wav,id_04,id_04,0,0.166603,0.152743,1
D:\pump\id_04\normal\00000280.wav,id_04,id_04,0,0.184308,0.152743,1
D:\pump\id_04\normal\00000281.wav,id_04,id_04,0,0.192109,0.152743,1
D:\pump\id_04\normal\00000282.wav,id_04,id_04,0,0.186488,0.152743,1
D:\pump\id_04\normal\00000283.wav,id_04,id_04,0,0.187913,0.152743,1
D:\pump\id_04\normal\00000284.wav,id_04,id_04,0,0.277459,0.152743,1
D:\pump\id_04\normal\00000285.wav,id_04,id_04,0,0.171813,0.152743,1
D:\pump\id_04\normal\00000286.wav,id_04,id_04,0,0.190952,0.152743,1
D:\pump\id_04\normal\00000287.wav,id_04,id_04,0,0.221407,0.152743,1
D:\pump\id_04\normal\00000288.wav,id_04,id_04,0,0.192386,0.152743,1
D:\pump\id_04\normal\00000289.wav,id_04,id_04,0,0.195489,0.152743,1
D:\pump\id_04\normal\00000290.wav,id_04,id_04,0,0.163232,0.152743,1
D:\pump\id_04\normal\00000291.wav,id_04,id_04,0,0.194836,0.152743,1
D:\pump\id_04\normal\00000292.wav,id_04,id_04,0,0.201538,0.152743,1
D:\pump\id_04\normal\00000293.wav,id_04,id_04,0,0.170402,0.152743,1
D:\pump\id_04\normal\00000294.wav,id_04,id_04,0,0.219583,0.152743,1
D:\pump\id_04\normal\00000295.wav,id_04,id_04,0,0.194388,0.152743,1
D:\pump\id_04\normal\00000296.wav,id_04,id_04,0,0.189245,0.152743,1
D:\pump\id_04\normal\00000297.wav,id_04,id_04,0,0.189611,0.152743,1
D:\pump\id_04\normal\00000298.wav,id_04,id_04,0,0.203976,0.152743,1
D:\pump\id_04\normal\00000299.wav,id_04,id_04,0,0.173655,0.152743,1
D:\pump\id_04\normal\00000300.wav,id_04,id_04,0,0.173142,0.152743,1
D:\pump\id_04\normal\00000301.wav,id_04,id_04,0,0.184201,0.152743,1
D:\pump\id_04\normal\00000302.wav,id_04,id_04,0,0.253526,0.152743,1
D:\pump\id_04\normal\00000303.wav,id_04,id_04,0,0.201849,0.152743,1
D:\pump\id_04\normal\00000304.wav,id_04,id_04,0,0.183563,0.152743,1
D:\pump\id_04\normal\00000305.wav,id_04,id_04,0,0.189848,0.152743,1
D:\pump\id_04\normal\00000306.wav,id_04,id_04,0,0.184177,0.152743,1
D:\pump\id_04\normal\00000307.wav,id_04,id_04,0,0.186518,0.152743,1
D:\pump\id_04\normal\00000308.wav,id_04,id_04,0,0.186,0.152743,1
D:\pump\id_04\normal\00000309.wav,id_04,id_04,0,0.216198,0.152743,1
D:\pump\id_04\normal\00000310.wav,id_04,id_04,0,0.193161,0.152743,1
D:\pump\id_04\normal\00000311.wav,id_04,id_04,0,0.240211,0.152743,1
D:\pump\id_04\normal\00000312.wav,id_04,id_04,0,0.180863,0.152743,1
D:\pump\id_04\normal\00000313.wav,id_04,id_04,0,0.218022,0.152743,1
D:\pump\id_04\normal\00000314.wav,id_04,id_04,0,0.200792,0.152743,1
D:\pump\id_04\normal\00000315.wav,id_04,id_04,0,0.253044,0.152743,1
D:\pump\id_04\normal\00000316.wav,id_04,id_04,0,0.200758,0.152743,1
D:\pump\id_04\normal\00000317.wav,id_04,id_04,0,0.189092,0.152743,1
D:\pump\id_04\normal\00000318.wav,id_04,id_04,0,0.178838,0.152743,1
D:\pump\id_04\normal\00000319.wav,id_04,id_04,0,0.192215,0.152743,1
D:\pump\id_04\normal\00000320.wav,id_04,id_04,0,0.192104,0.152743,1
D:\pump\id_04\normal\00000321.wav,id_04,id_04,0,0.196525,0.152743,1
D:\pump\id_04\normal\00000322.wav,id_04,id_04,0,0.20608,0.152743,1
D:\pump\id_04\normal\00000323.wav,id_04,id_04,0,0.206037,0.152743,1
D:\pump\id_04\normal\00000324.wav,id_04,id_04,0,0.222557,0.152743,1
D:\pump\id_04\normal\00000325.wav,id_04,id_04,0,0.205441,0.152743,1
D:\pump\id_04\normal\00000326.wav,id_04,id_04,0,0.197028,0.152743,1
D:\pump\id_04\normal\00000327.wav,id_04,id_04,0,0.184057,0.152743,1
D:\pump\id_04\normal\00000328.wav,id_04,id_04,0,0.183199,0.152743,1
D:\pump\id_04\normal\00000329.wav,id_04,id_04,0,0.200987,0.152743,1
D:\pump\id_04\normal\00000330.wav,id_04,id_04,0,0.230549,0.152743,1
D:\pump\id_04\normal\00000331.wav,id_04,id_04,0,0.24233,0.152743,1
D:\pump\id_04\normal\00000332.wav,id_04,id_04,0,0.220508,0.152743,1
D:\pump\id_04\normal\00000333.wav,id_04,id_04,0,0.239363,0.152743,1
D:\pump\id_04\normal\00000334.wav,id_04,id_04,0,0.245136,0.152743,1
D:\pump\id_04\normal\00000335.wav,id_04,id_04,0,0.25816,0.152743,1
D:\pump\id_04\normal\00000336.wav,id_04,id_04,0,0.238477,0.152743,1
D:\pump\id_04\normal\00000337.wav,id_04,id_04,0,0.220322,0.152743,1
D:\pump\id_04\normal\00000338.wav,id_04,id_04,0,0.234711,0.152743,1
D:\pump\id_04\normal\00000339.wav,id_04,id_04,0,0.224434,0.152743,1
D:\pump\id_04\normal\00000340.wav,id_04,id_04,0,0.238634,0.152743,1
D:\pump\id_04\normal\00000341.wav,id_04,id_04,0,0.233854,0.152743,1
D:\pump\id_04\normal\00000342.wav,id_04,id_04,0,0.237139,0.152743,1
D:\pump\id_04\normal\00000343.wav,id_04,id_04,0,0.234942,0.152743,1
D:\pump\id_04\normal\00000344.wav,id_04,id_04,0,0.235168,0.152743,1
D:\pump\id_04\normal\00000345.wav,id_04,id_04,0,0.210631,0.152743,1
D:\pump\id_04\normal\00000346.wav,id_04,id_04,0,0.221816,0.152743,1
D:\pump\id_04\normal\00000347.wav,id_04,id_04,0,0.199483,0.152743,1
D:\pump\id_04\normal\00000348.wav,id_04,id_04,0,0.207452,0.152743,1
D:\pump\id_04\normal\00000349.wav,id_04,id_04,0,0.211435,0.152743,1
D:\pump\id_04\normal\00000350.wav,id_04,id_04,0,0.269743,0.152743,1
D:\pump\id_04\normal\00000351.wav,id_04,id_04,0,0.209049,0.152743,1
D:\pump\id_04\normal\00000352.wav,id_04,id_04,0,0.247455,0.152743,1
D:\pump\id_04\normal\00000353.wav,id_04,id_04,0,0.235019,0.152743,1
D:\pump\id_04\normal\00000354.wav,id_04,id_04,0,0.219956,0.152743,1
D:\pump\id_04\normal\00000355.wav,id_04,id_04,0,0.253831,0.152743,1
D:\pump\id_04\normal\00000356.wav,id_04,id_04,0,0.264792,0.152743,1
D:\pump\id_04\normal\00000357.wav,id_04,id_04,0,0.217448,0.152743,1
D:\pump\id_04\normal\00000358.wav,id_04,id_04,0,0.204834,0.152743,1
D:\pump\id_04\normal\00000359.wav,id_04,id_04,0,0.215915,0.152743,1
D:\pump\id_04\normal\00000360.wav,id_04,id_04,0,0.215321,0.152743,1
D:\pump\id_04\normal\00000361.wav,id_04,id_04,0,0.254284,0.152743,1
D:\pump\id_04\normal\00000362.wav,id_04,id_04,0,0.206099,0.152743,1
D:\pump\id_04\normal\00000363.wav,id_04,id_04,0,0.224919,0.152743,1
D:\pump\id_04\normal\00000364.wav,id_04,id_04,0,0.237828,0.152743,1
D:\pump\id_04\normal\00000365.wav,id_04,id_04,0,0.239793,0.152743,1
D:\pump\id_04\normal\00000366.wav,id_04,id_04,0,0.208151,0.152743,1
D:\pump\id_04\normal\00000367.wav,id_04,id_04,0,0.25985,0.152743,1
D:\pump\id_04\normal\00000368.wav,id_04,id_04,0,0.276561,0.152743,1
D:\pump\id_04\normal\00000369.wav,id_04,id_04,0,0.250039,0.152743,1
D:\pump\id_04\normal\00000370.wav,id_04,id_04,0,0.220176,0.152743,1
D:\pump\id_04\normal\00000371.wav,id_04,id_04,0,0.241617,0.152743,1
D:\pump\id_04\normal\00000372.wav,id_04,id_04,0,0.224639,0.152743,1
D:\pump\id_04\normal\00000373.wav,id_04,id_04,0,0.226543,0.152743,1
D:\pump\id_04\normal\00000374.wav,id_04,id_04,0,0.21368,0.152743,1
D:\pump\id_04\normal\00000375.wav,id_04,id_04,0,0.241058,0.152743,1
D:\pump\id_04\normal\00000376.wav,id_04,id_04,0,0.241732,0.152743,1
D:\pump\id_04\normal\00000377.wav,id_04,id_04,0,0.247415,0.152743,1
D:\pump\id_04\normal\00000378.wav,id_04,id_04,0,0.221784,0.152743,1
D:\pump\id_04\normal\00000379.wav,id_04,id_04,0,0.226744,0.152743,1
D:\pump\id_04\normal\00000380.wav,id_04,id_04,0,0.249987,0.152743,1
D:\pump\id_04\normal\00000381.wav,id_04,id_04,0,0.211776,0.152743,1
D:\pump\id_04\normal\00000382.wav,id_04,id_04,0,0.246001,0.152743,1
D:\pump\id_04\normal\00000383.wav,id_04,id_04,0,0.244822,0.152743,1
D:\pump\id_04\normal\00000384.wav,id_04,id_04,0,0.216646,0.152743,1
D:\pump\id_04\normal\00000385.wav,id_04,id_04,0,0.231871,0.152743,1
D:\pump\id_04\normal\00000386.wav,id_04,id_04,0,0.270562,0.152743,1
D:\pump\id_04\normal\00000387.wav,id_04,id_04,0,0.220467,0.152743,1
D:\pump\id_04\normal\00000388.wav,id_04,id_04,0,0.221847,0.152743,1
D:\pump\id_04\normal\00000389.wav,id_04,id_04,0,0.228874,0.152743,1
D:\pump\id_04\normal\00000390.wav,id_04,id_04,0,0.228785,0.152743,1
D:\pump\id_04\normal\00000391.wav,id_04,id_04,0,0.244563,0.152743,1
D:\pump\id_04\normal\00000392.wav,id_04,id_04,0,0.200617,0.152743,1
D:\pump\id_04\normal\00000393.wav,id_04,id_04,0,0.213054,0.152743,1
D:\pump\id_04\normal\00000394.wav,id_04,id_04,0,0.245783,0.152743,1
D:\pump\id_04\normal\00000395.wav,id_04,id_04,0,0.230074,0.152743,1
D:\pump\id_04\normal\00000396.wav,id_04,id_04,0,0.211126,0.152743,1
D:\pump\id_04\normal\00000397.wav,id_04,id_04,0,0.214288,0.152743,1
D:\pump\id_04\normal\00000398.wav,id_04,id_04,0,0.223751,0.152743,1
D:\pump\id_04\normal\00000399.wav,id_04,id_04,0,0.237603,0.152743,1
D:\pump\id_04\normal\00000400.wav,id_04,id_04,0,0.249499,0.152743,1
D:\pump\id_04\normal\00000401.wav,id_04,id_04,0,0.230643,0.152743,1
D:\pump\id_04\normal\00000402.wav,id_04,id_04,0,0.251146,0.152743,1
D:\pump\id_04\normal\00000403.wav,id_04,id_04,0,0.193455,0.152743,1
D:\pump\id_04\normal\00000404.wav,id_04,id_04,0,0.211378,0.152743,1
D:\pump\id_04\normal\00000405.wav,id_04,id_04,0,0.201602,0.152743,1
D:\pump\id_04\normal\00000406.wav,id_04,id_04,0,0.182602,0.152743,1
D:\pump\id_04\normal\00000407.wav,id_04,id_04,0,0.20892,0.152743,1
D:\pump\id_04\normal\00000408.wav,id_04,id_04,0,0.231822,0.152743,1
D:\pump\id_04\normal\00000409.wav,id_04,id_04,0,0.255849,0.152743,1
D:\pump\id_04\normal\00000410.wav,id_04,id_04,0,0.178951,0.152743,1
D:\pump\id_04\normal\00000411.wav,id_04,id_04,0,0.212916,0.152743,1
D:\pump\id_04\normal\00000412.wav,id_04,id_04,0,0.170266,0.152743,1
D:\pump\id_04\normal\00000413.wav,id_04,id_04,0,0.197625,0.152743,1
D:\pump\id_04\normal\00000414.wav,id_04,id_04,0,0.188254,0.152743,1
D:\pump\id_04\normal\00000415.wav,id_04,id_04,0,0.171579,0.152743,1
D:\pump\id_04\normal\00000416.wav,id_04,id_04,0,0.202051,0.152743,1
D:\pump\id_04\normal\00000417.wav,id_04,id_04,0,0.207594,0.152743,1
D:\pump\id_04\normal\00000418.wav,id_04,id_04,0,0.168881,0.152743,1
D:\pump\id_04\normal\00000419.wav,id_04,id_04,0,0.218143,0.152743,1
D:\pump\id_04\normal\00000420.wav,id_04,id_04,0,0.211214,0.152743,1
D:\pump\id_04\normal\00000421.wav,id_04,id_04,0,0.212478,0.152743,1
D:\pump\id_04\normal\00000422.wav,id_04,id_04,0,0.213925,0.152743,1
D:\pump\id_04\normal\00000423.wav,id_04,id_04,0,0.202607,0.152743,1
